dependent,independent,alpha,adj_r2
LINKUSDT,"['BCHUSDT', 'LTCUSDT']",-21.9806232737433,0.6273954418030188
LINKUSDT,"['LTCUSDT', 'BCHUSDT']",-21.98062327370166,0.6273954418030236
BCHUSDT,"['LINKUSDT', 'LTCUSDT']",0.9882401872350537,0.00820200043258279
BCHUSDT,"['LTCUSDT', 'LINKUSDT']",0.9882401872350435,0.008202000432612433
LTCUSDT,"['LINKUSDT', 'BCHUSDT']",110.7431529458269,0.6262440018719955
LTCUSDT,"['BCHUSDT', 'LINKUSDT']",110.74315294592748,0.6262440018719981
LINKUSDT,"['BCHUSDT', 'XLMUSDT']",-12.010510473894964,0.5606046509408195
LINKUSDT,"['XLMUSDT', 'BCHUSDT']",-12.01051047384907,0.560604650940811
BCHUSDT,"['LINKUSDT', 'XLMUSDT']",0.9853472644573693,0.0070518757960550404
BCHUSDT,"['XLMUSDT', 'LINKUSDT']",0.9853472644573591,0.007051875796078355
XLMUSDT,"['LINKUSDT', 'BCHUSDT']",0.34949968475591875,0.5592469188132629
XLMUSDT,"['BCHUSDT', 'LINKUSDT']",0.34949968475670856,0.5592469188132638
LINKUSDT,"['BCHUSDT', 'AVAXUSDT']",-3.8139175581624754,0.4779293686843531
LINKUSDT,"['AVAXUSDT', 'BCHUSDT']",-3.8139175581419043,0.47792936868434877
BCHUSDT,"['LINKUSDT', 'AVAXUSDT']",0.9863630699448896,0.003412823920382002
BCHUSDT,"['AVAXUSDT', 'LINKUSDT']",0.9863630699448834,0.0034128239203834454
AVAXUSDT,"['LINKUSDT', 'BCHUSDT']",-0.15203654110175083,0.47770996972411894
AVAXUSDT,"['BCHUSDT', 'LINKUSDT']",-0.15203654113588325,0.47770996972411794
LINKUSDT,"['DAIUSDT', 'LTCUSDT']",-21.9806232737433,0.6273954418030188
LINKUSDT,"['LTCUSDT', 'DAIUSDT']",-21.98062327370166,0.6273954418030236
DAIUSDT,"['LINKUSDT', 'LTCUSDT']",0.9882401872350537,0.00820200043258279
DAIUSDT,"['LTCUSDT', 'LINKUSDT']",0.9882401872350435,0.008202000432612433
LTCUSDT,"['LINKUSDT', 'DAIUSDT']",110.7431529458269,0.6262440018719955
LTCUSDT,"['DAIUSDT', 'LINKUSDT']",110.74315294592748,0.6262440018719981
LINKUSDT,"['DAIUSDT', 'XLMUSDT']",-12.010510473894964,0.5606046509408195
LINKUSDT,"['XLMUSDT', 'DAIUSDT']",-12.01051047384907,0.560604650940811
DAIUSDT,"['LINKUSDT', 'XLMUSDT']",0.9853472644573693,0.0070518757960550404
DAIUSDT,"['XLMUSDT', 'LINKUSDT']",0.9853472644573591,0.007051875796078355
XLMUSDT,"['LINKUSDT', 'DAIUSDT']",0.34949968475591875,0.5592469188132629
XLMUSDT,"['DAIUSDT', 'LINKUSDT']",0.34949968475670856,0.5592469188132638
LINKUSDT,"['DAIUSDT', 'AVAXUSDT']",-3.8139175581624754,0.4779293686843531
LINKUSDT,"['AVAXUSDT', 'DAIUSDT']",-3.8139175581419043,0.47792936868434877
DAIUSDT,"['LINKUSDT', 'AVAXUSDT']",0.9863630699448896,0.003412823920382002
DAIUSDT,"['AVAXUSDT', 'LINKUSDT']",0.9863630699448834,0.0034128239203834454
AVAXUSDT,"['LINKUSDT', 'DAIUSDT']",-0.15203654110175083,0.47770996972411894
AVAXUSDT,"['DAIUSDT', 'LINKUSDT']",-0.15203654113588325,0.47770996972411794
LINKUSDT,"['LTCUSDT', 'XLMUSDT']",4.229229375427993,0.6460224224254068
LINKUSDT,"['XLMUSDT', 'LTCUSDT']",4.229229375430123,0.6460224224254065
LTCUSDT,"['LINKUSDT', 'XLMUSDT']",41.895737646110575,0.771705963714969
LTCUSDT,"['XLMUSDT', 'LINKUSDT']",41.895737646113616,0.7717059637149697
XLMUSDT,"['LINKUSDT', 'LTCUSDT']",-0.29657783146488037,0.7310952827833093
XLMUSDT,"['LTCUSDT', 'LINKUSDT']",-0.29657783146492267,0.7310952827833106
LINKUSDT,"['LTCUSDT', 'AVAXUSDT']",-2.0628450395107687,0.7696625817066933
LINKUSDT,"['AVAXUSDT', 'LTCUSDT']",-2.062845039508666,0.7696625817066924
LTCUSDT,"['LINKUSDT', 'AVAXUSDT']",30.958444709471507,0.6451428744443999
LTCUSDT,"['AVAXUSDT', 'LINKUSDT']",30.958444709472353,0.6451428744443992
AVAXUSDT,"['LINKUSDT', 'LTCUSDT']",14.462856696698452,0.506502418431294
AVAXUSDT,"['LTCUSDT', 'LINKUSDT']",14.462856696699241,0.5065024184312934
LINKUSDT,"['XLMUSDT', 'AVAXUSDT']",4.417845132874164,0.7747443830070022
LINKUSDT,"['AVAXUSDT', 'XLMUSDT']",4.417845132874593,0.7747443830069984
XLMUSDT,"['LINKUSDT', 'AVAXUSDT']",-0.12493964308152528,0.6181105972955289
XLMUSDT,"['AVAXUSDT', 'LINKUSDT']",-0.12493964308151863,0.6181105972955275
AVAXUSDT,"['LINKUSDT', 'XLMUSDT']",6.291224843285942,0.5491155567955613
AVAXUSDT,"['XLMUSDT', 'LINKUSDT']",6.291224843286187,0.5491155567955643
SOLUSDT,"['WBTC', 'XRPUSDT']",262.1450738551427,0.15413710409446113
SOLUSDT,"['XRPUSDT', 'WBTC']",262.145073855408,0.15413710409446135
WBTC,"['SOLUSDT', 'XRPUSDT']",1.0698124178515598,0.05823029436101601
WBTC,"['XRPUSDT', 'SOLUSDT']",1.0698124178515585,0.05823029436101823
XRPUSDT,"['SOLUSDT', 'WBTC']",0.3056616980698673,0.11431851891666467
XRPUSDT,"['WBTC', 'SOLUSDT']",0.3056616980690028,0.114318518916663
SOLUSDT,"['WBTC', 'BCHUSDT']",396.8225618758559,0.05782093613157335
SOLUSDT,"['BCHUSDT', 'WBTC']",396.82256187606436,0.057820936131581346
WBTC,"['SOLUSDT', 'BCHUSDT']",1.2571593074751963,0.057978613251137845
WBTC,"['BCHUSDT', 'SOLUSDT']",1.2571593074750465,0.05797861325113518
BCHUSDT,"['SOLUSDT', 'WBTC']",0.9952248291969326,0.001434606877333655
BCHUSDT,"['WBTC', 'SOLUSDT']",0.9952248291970125,0.0014346068773588572
SOLUSDT,"['WBTC', 'DAIUSDT']",396.8225618758559,0.05782093613157335
SOLUSDT,"['DAIUSDT', 'WBTC']",396.82256187606436,0.057820936131581346
WBTC,"['SOLUSDT', 'DAIUSDT']",1.2571593074751963,0.057978613251137845
WBTC,"['DAIUSDT', 'SOLUSDT']",1.2571593074750465,0.05797861325113518
DAIUSDT,"['SOLUSDT', 'WBTC']",0.9952248291969326,0.001434606877333655
DAIUSDT,"['WBTC', 'SOLUSDT']",0.9952248291970125,0.0014346068773588572
SOLUSDT,"['WBTC', 'LTCUSDT']",201.63629547011345,0.18036170044043542
SOLUSDT,"['LTCUSDT', 'WBTC']",201.63629547035356,0.1803617004404361
WBTC,"['SOLUSDT', 'LTCUSDT']",1.0883835686804273,0.06736752262146029
WBTC,"['LTCUSDT', 'SOLUSDT']",1.0883835686804182,0.0673675226214634
LTCUSDT,"['SOLUSDT', 'WBTC']",84.72210351515017,0.16101227702461873
LTCUSDT,"['WBTC', 'SOLUSDT']",84.72210351508784,0.1610122770246104
SOLUSDT,"['WBTC', 'XLMUSDT']",234.96711995320055,0.20566217991151992
SOLUSDT,"['XLMUSDT', 'WBTC']",234.96711995341468,0.2056621799115136
WBTC,"['SOLUSDT', 'XLMUSDT']",1.0677327521573705,0.06509927451602637
WBTC,"['XLMUSDT', 'SOLUSDT']",1.0677327521573599,0.06509927451601816
XLMUSDT,"['SOLUSDT', 'WBTC']",0.13613715883409705,0.18555700774154305
XLMUSDT,"['WBTC', 'SOLUSDT']",0.13613715883370986,0.1855570077415395
SOLUSDT,"['WBTC', 'AVAXUSDT']",211.2340965064564,0.11681124001811183
SOLUSDT,"['AVAXUSDT', 'WBTC']",211.2340965066365,0.11681124001811238
WBTC,"['SOLUSDT', 'AVAXUSDT']",1.114415167970802,0.12555076824351397
WBTC,"['AVAXUSDT', 'SOLUSDT']",1.114415167970804,0.12555076824351352
AVAXUSDT,"['SOLUSDT', 'WBTC']",61.90227351222508,0.16085529065853987
AVAXUSDT,"['WBTC', 'SOLUSDT']",61.902273512139395,0.1608552906585522
SOLUSDT,"['XRPUSDT', 'BCHUSDT']",207.62179626486795,0.1135577265470814
SOLUSDT,"['BCHUSDT', 'XRPUSDT']",207.6217962648879,0.1135577265470813
XRPUSDT,"['SOLUSDT', 'BCHUSDT']",-0.005770190143120135,0.11322286807234094
XRPUSDT,"['BCHUSDT', 'SOLUSDT']",-0.005770190143276024,0.11322286807234094
BCHUSDT,"['SOLUSDT', 'XRPUSDT']",0.9897011605518838,0.0004664287062103867
BCHUSDT,"['XRPUSDT', 'SOLUSDT']",0.9897011605518877,0.0004664287062053907
SOLUSDT,"['XRPUSDT', 'DAIUSDT']",207.62179626486795,0.1135577265470814
SOLUSDT,"['DAIUSDT', 'XRPUSDT']",207.6217962648879,0.1135577265470813
XRPUSDT,"['SOLUSDT', 'DAIUSDT']",-0.005770190143120135,0.11322286807234094
XRPUSDT,"['DAIUSDT', 'SOLUSDT']",-0.005770190143276024,0.11322286807234094
DAIUSDT,"['SOLUSDT', 'XRPUSDT']",0.9897011605518838,0.0004664287062103867
DAIUSDT,"['XRPUSDT', 'SOLUSDT']",0.9897011605518877,0.0004664287062053907
SOLUSDT,"['XRPUSDT', 'LTCUSDT']",94.75470559025997,0.15174563884252745
SOLUSDT,"['LTCUSDT', 'XRPUSDT']",94.75470559025231,0.15174563884253256
XRPUSDT,"['SOLUSDT', 'LTCUSDT']",-2.04521055027819,0.7512616937570056
XRPUSDT,"['LTCUSDT', 'SOLUSDT']",-2.0452105502785174,0.751261693757006
LTCUSDT,"['SOLUSDT', 'XRPUSDT']",54.90632136911559,0.7620668820869119
LTCUSDT,"['XRPUSDT', 'SOLUSDT']",54.90632136911544,0.7620668820869112
SOLUSDT,"['XRPUSDT', 'XLMUSDT']",133.58088611388848,0.20470894332990408
SOLUSDT,"['XLMUSDT', 'XRPUSDT']",133.5808861138921,0.20470894332990586
XRPUSDT,"['SOLUSDT', 'XLMUSDT']",0.15320304057581668,0.8755478889100239
XRPUSDT,"['XLMUSDT', 'SOLUSDT']",0.1532030405759796,0.8755478889100241
XLMUSDT,"['SOLUSDT', 'XRPUSDT']",-0.028811158967673396,0.884717173970583
XLMUSDT,"['XRPUSDT', 'SOLUSDT']",-0.028811158967674985,0.8847171739705835
SOLUSDT,"['XRPUSDT', 'AVAXUSDT']",106.21733067034187,0.17895717584834014
SOLUSDT,"['AVAXUSDT', 'XRPUSDT']",106.2173306703387,0.17895717584833937
XRPUSDT,"['SOLUSDT', 'AVAXUSDT']",-0.31765590136625,0.11737660779183401
XRPUSDT,"['AVAXUSDT', 'SOLUSDT']",-0.31765590136625477,0.11737660779183323
AVAXUSDT,"['SOLUSDT', 'XRPUSDT']",22.540387815109003,0.0993732422318434
AVAXUSDT,"['XRPUSDT', 'SOLUSDT']",22.540387815109355,0.09937324223184285
SOLUSDT,"['BCHUSDT', 'DAIUSDT']",227.25321502303214,0.0004512235172351442
SOLUSDT,"['DAIUSDT', 'BCHUSDT']",227.25321502303214,0.0004512235172351442
BCHUSDT,"['SOLUSDT', 'DAIUSDT']",7.941217128326628e-14,1.0
BCHUSDT,"['DAIUSDT', 'SOLUSDT']",-1.8702383391966393e-12,1.0
DAIUSDT,"['SOLUSDT', 'BCHUSDT']",7.941217128326628e-14,1.0
DAIUSDT,"['BCHUSDT', 'SOLUSDT']",-1.8702383391966393e-12,1.0
SOLUSDT,"['BCHUSDT', 'LTCUSDT']",172.86244707626864,0.15220473370800958
SOLUSDT,"['LTCUSDT', 'BCHUSDT']",172.86244707617846,0.15220473370800758
BCHUSDT,"['SOLUSDT', 'LTCUSDT']",0.9894460737831163,0.0005442539718734096
BCHUSDT,"['LTCUSDT', 'SOLUSDT']",0.9894460737831035,0.0005442539718881756
LTCUSDT,"['SOLUSDT', 'BCHUSDT']",35.24556531188098,0.15181050003558938
LTCUSDT,"['BCHUSDT', 'SOLUSDT']",35.24556531181966,0.1518105000355906
SOLUSDT,"['BCHUSDT', 'XLMUSDT']",211.75737229631727,0.1790099316348105
SOLUSDT,"['XLMUSDT', 'BCHUSDT']",211.75737229626918,0.17900993163480794
BCHUSDT,"['SOLUSDT', 'XLMUSDT']",0.9897497859159811,0.0005518790905094662
BCHUSDT,"['XLMUSDT', 'SOLUSDT']",0.9897497859159721,0.0005518790905024717
XLMUSDT,"['SOLUSDT', 'BCHUSDT']",-0.16224319279281313,0.17862836357267164
XLMUSDT,"['BCHUSDT', 'SOLUSDT']",-0.16224319279305693,0.1786283635726712
SOLUSDT,"['BCHUSDT', 'AVAXUSDT']",247.64841244506073,0.09653824987445503
SOLUSDT,"['AVAXUSDT', 'BCHUSDT']",247.64841244493363,0.09653824987445436
BCHUSDT,"['SOLUSDT', 'AVAXUSDT']",0.9880494128056286,0.004210303527228065
BCHUSDT,"['AVAXUSDT', 'SOLUSDT']",0.9880494128056343,0.0042103035272137435
AVAXUSDT,"['SOLUSDT', 'BCHUSDT']",-27.800735508279566,0.0985240593340575
AVAXUSDT,"['BCHUSDT', 'SOLUSDT']",-27.800735508370508,0.09852405933405683
SOLUSDT,"['DAIUSDT', 'LTCUSDT']",172.86244707626864,0.15220473370800958
SOLUSDT,"['LTCUSDT', 'DAIUSDT']",172.86244707617846,0.15220473370800758
DAIUSDT,"['SOLUSDT', 'LTCUSDT']",0.9894460737831163,0.0005442539718734096
DAIUSDT,"['LTCUSDT', 'SOLUSDT']",0.9894460737831035,0.0005442539718881756
LTCUSDT,"['SOLUSDT', 'DAIUSDT']",35.24556531188098,0.15181050003558938
LTCUSDT,"['DAIUSDT', 'SOLUSDT']",35.24556531181966,0.1518105000355906
SOLUSDT,"['DAIUSDT', 'XLMUSDT']",211.75737229631727,0.1790099316348105
SOLUSDT,"['XLMUSDT', 'DAIUSDT']",211.75737229626918,0.17900993163480794
DAIUSDT,"['SOLUSDT', 'XLMUSDT']",0.9897497859159811,0.0005518790905094662
DAIUSDT,"['XLMUSDT', 'SOLUSDT']",0.9897497859159721,0.0005518790905024717
XLMUSDT,"['SOLUSDT', 'DAIUSDT']",-0.16224319279281313,0.17862836357267164
XLMUSDT,"['DAIUSDT', 'SOLUSDT']",-0.16224319279305693,0.1786283635726712
SOLUSDT,"['DAIUSDT', 'AVAXUSDT']",247.64841244506073,0.09653824987445503
SOLUSDT,"['AVAXUSDT', 'DAIUSDT']",247.64841244493363,0.09653824987445436
DAIUSDT,"['SOLUSDT', 'AVAXUSDT']",0.9880494128056286,0.004210303527228065
DAIUSDT,"['AVAXUSDT', 'SOLUSDT']",0.9880494128056343,0.0042103035272137435
AVAXUSDT,"['SOLUSDT', 'DAIUSDT']",-27.800735508279566,0.0985240593340575
AVAXUSDT,"['DAIUSDT', 'SOLUSDT']",-27.800735508370508,0.09852405933405683
SOLUSDT,"['LTCUSDT', 'XLMUSDT']",121.89279448686224,0.1822174797294207
SOLUSDT,"['XLMUSDT', 'LTCUSDT']",121.89279448686368,0.18221747972942326
LTCUSDT,"['SOLUSDT', 'XLMUSDT']",58.1779579412718,0.715876022696287
LTCUSDT,"['XLMUSDT', 'SOLUSDT']",58.17795794127468,0.7158760226962861
XLMUSDT,"['SOLUSDT', 'LTCUSDT']",-0.32344489226090467,0.7248572911324855
XLMUSDT,"['LTCUSDT', 'SOLUSDT']",-0.32344489226094597,0.7248572911324846
SOLUSDT,"['LTCUSDT', 'AVAXUSDT']",82.85227674843543,0.17484752174032914
SOLUSDT,"['AVAXUSDT', 'LTCUSDT']",82.85227674844697,0.17484752174032692
LTCUSDT,"['SOLUSDT', 'AVAXUSDT']",33.58093044669654,0.2660016727777348
LTCUSDT,"['AVAXUSDT', 'SOLUSDT']",33.580930446697295,0.2660016727777351
AVAXUSDT,"['SOLUSDT', 'LTCUSDT']",13.7187389448335,0.21701713207131834
AVAXUSDT,"['LTCUSDT', 'SOLUSDT']",13.718738944832168,0.21701713207132112
SOLUSDT,"['XLMUSDT', 'AVAXUSDT']",111.45235298419762,0.20952071313148946
SOLUSDT,"['AVAXUSDT', 'XLMUSDT']",111.45235298419979,0.209520713131488
XLMUSDT,"['SOLUSDT', 'AVAXUSDT']",-0.12869958413957971,0.2262078877025363
XLMUSDT,"['AVAXUSDT', 'SOLUSDT']",-0.12869958413957858,0.2262078877025343
AVAXUSDT,"['SOLUSDT', 'XLMUSDT']",23.327028241024628,0.14762370242388567
AVAXUSDT,"['XLMUSDT', 'SOLUSDT']",23.327028241024742,0.14762370242388634
WBTC,"['XRPUSDT', 'BCHUSDT']",1.176497054744963,0.013358328528715324
WBTC,"['BCHUSDT', 'XRPUSDT']",1.1764970547447224,0.01335832852872132
XRPUSDT,"['WBTC', 'BCHUSDT']",3.485674806508478,0.012820411054470404
XRPUSDT,"['BCHUSDT', 'WBTC']",3.485674806511433,0.012820411054470071
BCHUSDT,"['WBTC', 'XRPUSDT']",0.9932190814256319,0.0007788007083877613
BCHUSDT,"['XRPUSDT', 'WBTC']",0.9932190814254449,0.0007788007083007198
WBTC,"['XRPUSDT', 'DAIUSDT']",1.176497054744963,0.013358328528715324
WBTC,"['DAIUSDT', 'XRPUSDT']",1.1764970547447224,0.01335832852872132
XRPUSDT,"['WBTC', 'DAIUSDT']",3.485674806508478,0.012820411054470404
XRPUSDT,"['DAIUSDT', 'WBTC']",3.485674806511433,0.012820411054470071
DAIUSDT,"['WBTC', 'XRPUSDT']",0.9932190814256319,0.0007788007083877613
DAIUSDT,"['XRPUSDT', 'WBTC']",0.9932190814254449,0.0007788007083007198
WBTC,"['XRPUSDT', 'LTCUSDT']",1.0872831073993747,0.044497967526228366
WBTC,"['LTCUSDT', 'XRPUSDT']",1.0872831073993718,0.04449796752621682
XRPUSDT,"['WBTC', 'LTCUSDT']",-2.7546724903021076,0.7537592669201245
XRPUSDT,"['LTCUSDT', 'WBTC']",-2.7546724903037063,0.7537592669201246
LTCUSDT,"['WBTC', 'XRPUSDT']",91.93933166089877,0.7592780635114996
LTCUSDT,"['XRPUSDT', 'WBTC']",91.93933166095458,0.7592780635115022
WBTC,"['XRPUSDT', 'XLMUSDT']",1.0243930594621953,0.05891781931263107
WBTC,"['XLMUSDT', 'XRPUSDT']",1.0243930594621729,0.05891781931262685
XRPUSDT,"['WBTC', 'XLMUSDT']",-0.8596590760361487,0.8748751806780737
XRPUSDT,"['XLMUSDT', 'WBTC']",-0.8596590760387446,0.8748751806780735
XLMUSDT,"['WBTC', 'XRPUSDT']",0.1944589672198176,0.8774759554972277
XLMUSDT,"['XRPUSDT', 'WBTC']",0.19445896722015651,0.8774759554972261
WBTC,"['XRPUSDT', 'AVAXUSDT']",1.087031989148476,0.10770097689339986
WBTC,"['AVAXUSDT', 'XRPUSDT']",1.0870319891484799,0.10770097689339742
XRPUSDT,"['WBTC', 'AVAXUSDT']",1.4235160137926375,0.03118919466053527
XRPUSDT,"['AVAXUSDT', 'WBTC']",1.4235160137944467,0.03118919466053305
AVAXUSDT,"['WBTC', 'XRPUSDT']",75.84441287643487,0.12088697980659824
AVAXUSDT,"['XRPUSDT', 'WBTC']",75.8444128765326,0.12088697980659002
WBTC,"['BCHUSDT', 'DAIUSDT']",1.1605754493816698,-0.06757435738017703
WBTC,"['DAIUSDT', 'BCHUSDT']",1.1605754493816698,-0.06757435738017703
BCHUSDT,"['WBTC', 'DAIUSDT']",2.737424870113969e-12,1.0
BCHUSDT,"['DAIUSDT', 'WBTC']",-2.3753251969516054e-12,1.0
DAIUSDT,"['WBTC', 'BCHUSDT']",2.737424870113969e-12,1.0
DAIUSDT,"['BCHUSDT', 'WBTC']",-2.3753251969516054e-12,1.0
WBTC,"['BCHUSDT', 'LTCUSDT']",1.2114144008187304,0.03543268281271561
WBTC,"['LTCUSDT', 'BCHUSDT']",1.211414400818832,0.03543268281266654
BCHUSDT,"['WBTC', 'LTCUSDT']",0.9932006111846596,0.0006518036556730777
BCHUSDT,"['LTCUSDT', 'WBTC']",0.9932006111844895,0.0006518036557094931
LTCUSDT,"['WBTC', 'BCHUSDT']",152.08121300060665,0.03482262294289362
LTCUSDT,"['BCHUSDT', 'WBTC']",152.0812130005676,0.03482262294289207
WBTC,"['BCHUSDT', 'XLMUSDT']",1.177767194856559,0.03383088435672499
WBTC,"['XLMUSDT', 'BCHUSDT']",1.1777671948567403,0.03383088435673132
BCHUSDT,"['WBTC', 'XLMUSDT']",0.9930712168829605,0.0006554528970119655
BCHUSDT,"['XLMUSDT', 'WBTC']",0.9930712168828478,0.0006554528970169615
XLMUSDT,"['WBTC', 'BCHUSDT']",0.6193397308221326,0.033220047877839276
XLMUSDT,"['BCHUSDT', 'WBTC']",0.6193397308223892,0.033220047877846715
WBTC,"['BCHUSDT', 'AVAXUSDT']",1.1371777506594394,0.10415678472400125
WBTC,"['AVAXUSDT', 'BCHUSDT']",1.1371777506597964,0.10415678472401624
BCHUSDT,"['WBTC', 'AVAXUSDT']",0.9884228446495261,0.0027390826389321887
BCHUSDT,"['AVAXUSDT', 'WBTC']",0.9884228446493379,0.002739082638938184
AVAXUSDT,"['WBTC', 'BCHUSDT']",41.6945734337021,0.10597623048486393
AVAXUSDT,"['BCHUSDT', 'WBTC']",41.694573433567,0.1059762304848767
WBTC,"['DAIUSDT', 'LTCUSDT']",1.2114144008187304,0.03543268281271561
WBTC,"['LTCUSDT', 'DAIUSDT']",1.211414400818832,0.03543268281266654
DAIUSDT,"['WBTC', 'LTCUSDT']",0.9932006111846596,0.0006518036556730777
DAIUSDT,"['LTCUSDT', 'WBTC']",0.9932006111844895,0.0006518036557094931
LTCUSDT,"['WBTC', 'DAIUSDT']",152.08121300060665,0.03482262294289362
LTCUSDT,"['DAIUSDT', 'WBTC']",152.0812130005676,0.03482262294289207
WBTC,"['DAIUSDT', 'XLMUSDT']",1.177767194856559,0.03383088435672499
WBTC,"['XLMUSDT', 'DAIUSDT']",1.1777671948567403,0.03383088435673132
DAIUSDT,"['WBTC', 'XLMUSDT']",0.9930712168829605,0.0006554528970119655
DAIUSDT,"['XLMUSDT', 'WBTC']",0.9930712168828478,0.0006554528970169615
XLMUSDT,"['WBTC', 'DAIUSDT']",0.6193397308221326,0.033220047877839276
XLMUSDT,"['DAIUSDT', 'WBTC']",0.6193397308223892,0.033220047877846715
WBTC,"['DAIUSDT', 'AVAXUSDT']",1.1371777506594394,0.10415678472400125
WBTC,"['AVAXUSDT', 'DAIUSDT']",1.1371777506597964,0.10415678472401624
DAIUSDT,"['WBTC', 'AVAXUSDT']",0.9884228446495261,0.0027390826389321887
DAIUSDT,"['AVAXUSDT', 'WBTC']",0.9884228446493379,0.002739082638938184
AVAXUSDT,"['WBTC', 'DAIUSDT']",41.6945734337021,0.10597623048486393
AVAXUSDT,"['DAIUSDT', 'WBTC']",41.694573433567,0.1059762304848767
WBTC,"['LTCUSDT', 'XLMUSDT']",1.0445210583863442,0.0369031062883487
WBTC,"['XLMUSDT', 'LTCUSDT']",1.0445210583863327,0.03690310628838356
LTCUSDT,"['WBTC', 'XLMUSDT']",71.80694483577702,0.7156980829967826
LTCUSDT,"['XLMUSDT', 'WBTC']",71.80694483577767,0.7156980829967773
XLMUSDT,"['WBTC', 'LTCUSDT']",-0.23170722495266086,0.715224989809097
XLMUSDT,"['LTCUSDT', 'WBTC']",-0.2317072249525099,0.7152249898090979
WBTC,"['LTCUSDT', 'AVAXUSDT']",1.0936145982777545,0.10649572214927994
WBTC,"['AVAXUSDT', 'LTCUSDT']",1.093614598277787,0.1064957221492796
LTCUSDT,"['WBTC', 'AVAXUSDT']",67.17716023394354,0.19725717830354939
LTCUSDT,"['AVAXUSDT', 'WBTC']",67.17716023396257,0.19725717830355205
AVAXUSDT,"['WBTC', 'LTCUSDT']",54.1220747954232,0.25487969901061147
AVAXUSDT,"['LTCUSDT', 'WBTC']",54.12207479550969,0.25487969901061025
WBTC,"['XLMUSDT', 'AVAXUSDT']",1.085212822092923,0.11012682405214269
WBTC,"['AVAXUSDT', 'XLMUSDT']",1.085212822092938,0.11012682405214902
XLMUSDT,"['WBTC', 'AVAXUSDT']",0.1918983139982674,0.12020629058391663
XLMUSDT,"['AVAXUSDT', 'WBTC']",0.1918983139986157,0.1202062905839103
AVAXUSDT,"['WBTC', 'XLMUSDT']",68.39530249587092,0.18471635593762115
AVAXUSDT,"['XLMUSDT', 'WBTC']",68.39530249596012,0.18471635593764957
XRPUSDT,"['BCHUSDT', 'DAIUSDT']",1.7141004251609635,8.157150706411542e-05
XRPUSDT,"['DAIUSDT', 'BCHUSDT']",1.7141004251609635,8.157150706411542e-05
BCHUSDT,"['XRPUSDT', 'DAIUSDT']",9.641809919913591e-14,1.0
BCHUSDT,"['DAIUSDT', 'XRPUSDT']",-1.9068817705414354e-12,1.0
DAIUSDT,"['XRPUSDT', 'BCHUSDT']",9.641809919913591e-14,1.0
DAIUSDT,"['BCHUSDT', 'XRPUSDT']",-1.9068817705414354e-12,1.0
XRPUSDT,"['BCHUSDT', 'LTCUSDT']",-1.293501107983957,0.7513469976146778
XRPUSDT,"['LTCUSDT', 'BCHUSDT']",-1.2935011079854433,0.7513469976146805
BCHUSDT,"['XRPUSDT', 'LTCUSDT']",0.9878455360756211,0.0003459776637388945
BCHUSDT,"['LTCUSDT', 'XRPUSDT']",0.9878455360756186,0.00034597766378541284
LTCUSDT,"['XRPUSDT', 'BCHUSDT']",47.66343618649722,0.7513253096065609
LTCUSDT,"['BCHUSDT', 'XRPUSDT']",47.66343618643394,0.7513253096065609
XRPUSDT,"['BCHUSDT', 'XLMUSDT']",0.6581950367466892,0.8715338146412607
XRPUSDT,"['XLMUSDT', 'BCHUSDT']",0.6581950367461068,0.8715338146412599
BCHUSDT,"['XRPUSDT', 'XLMUSDT']",0.9887377621410305,0.0006099723151605785
BCHUSDT,"['XLMUSDT', 'XRPUSDT']",0.98873776214102,0.0006099723151554715
XLMUSDT,"['XRPUSDT', 'BCHUSDT']",-0.07222461558795087,0.8715226409921193
XLMUSDT,"['BCHUSDT', 'XRPUSDT']",-0.07222461558819748,0.8715226409921197
XRPUSDT,"['BCHUSDT', 'AVAXUSDT']",1.9263909306218392,0.027582278797425253
XRPUSDT,"['AVAXUSDT', 'BCHUSDT']",1.9263909306201334,0.027582278797423143
BCHUSDT,"['XRPUSDT', 'AVAXUSDT']",0.9868791900394045,0.0029863623568767705
BCHUSDT,"['AVAXUSDT', 'XRPUSDT']",0.9868791900394019,0.0029863623568774367
AVAXUSDT,"['XRPUSDT', 'BCHUSDT']",-13.596001153918724,0.030086043886925595
AVAXUSDT,"['BCHUSDT', 'XRPUSDT']",-13.596001154002344,0.030086043886930702
XRPUSDT,"['DAIUSDT', 'LTCUSDT']",-1.293501107983957,0.7513469976146778
XRPUSDT,"['LTCUSDT', 'DAIUSDT']",-1.2935011079854433,0.7513469976146805
DAIUSDT,"['XRPUSDT', 'LTCUSDT']",0.9878455360756211,0.0003459776637388945
DAIUSDT,"['LTCUSDT', 'XRPUSDT']",0.9878455360756186,0.00034597766378541284
LTCUSDT,"['XRPUSDT', 'DAIUSDT']",47.66343618649722,0.7513253096065609
LTCUSDT,"['DAIUSDT', 'XRPUSDT']",47.66343618643394,0.7513253096065609
XRPUSDT,"['DAIUSDT', 'XLMUSDT']",0.6581950367466892,0.8715338146412607
XRPUSDT,"['XLMUSDT', 'DAIUSDT']",0.6581950367461068,0.8715338146412599
DAIUSDT,"['XRPUSDT', 'XLMUSDT']",0.9887377621410305,0.0006099723151605785
DAIUSDT,"['XLMUSDT', 'XRPUSDT']",0.98873776214102,0.0006099723151554715
